4.604769312568655210e-02
-2.656183071041558902e-02
-4.474555437531148316e-02
1.835114636529105170e-01
4.380958654712663325e-02
-2.933489246920521765e-02
1.324676064151511035e-03
7.796561026092134992e-03
-7.066685186683391295e-02
-1.094134656041493561e-03
-5.722430250918458805e-01
-6.297308121224989286e-01
-6.448774639650500795e-01
-4.518469728262055618e-01
-5.605553471168667201e-01
-5.889617330783633031e-01
-6.041939435049094032e-01
-6.074120824957675024e-01
-5.686896447527315379e-01
-6.029355566597189853e-01
-6.035449721959913472e-01
